clip,predicted_glosses,predicted_with_confidence,ground_truth,correct
video_24_89_signer_ONE_1,YES GOOD READY TIME WATCH MAKE RIGHT PT_DEM3 FINISH KNOW WHAT PT_PRO2 PT_PRO1 NS_POSSUM,YES(0.67) GOOD(0.67) READY(0.59) TIME(0.57) WATCH(0.57) MAKE(0.55) RIGHT(0.54) PT_DEM3(0.54) FINISH(0.53) KNOW(0.52) WHAT(0.52) PT_PRO2(0.49) PT_PRO1(0.49) NS_POSSUM(0.46),ONE,False
video_24_142_signer_ONE_1,FINISH TIME NOW GO GOOD READY KNOW PT_PRO2 PT_PRO1PL PT_PRO1 YES PT_DEM3 MAKE LEARN SHOP NS_POSSUM WATCH,FINISH(0.68) TIME(0.67) NOW(0.65) GO(0.64) GOOD(0.64) READY(0.61) KNOW(0.55) PT_PRO2(0.55) PT_PRO1PL(0.54) PT_PRO1(0.54) YES(0.52) PT_DEM3(0.50) MAKE(0.48) LEARN(0.48) SHOP(0.46) NS_POSSUM(0.46) WATCH(0.45),ONE,False
video_29_57_signer_ONE_1,NS_SALLY YES GOOD WHAT KNOW PT_PRO1PL PT_PRO1 LOOK PT_DEM3 GO,NS_SALLY(0.76) YES(0.71) GOOD(0.56) WHAT(0.55) KNOW(0.54) PT_PRO1PL(0.52) PT_PRO1(0.51) LOOK(0.50) PT_DEM3(0.47) GO(0.45),ONE,False
video_29_193_signer_ONE_1,FINISH NOW GO YES READY GOOD PT_PRO1PL KNOW PT_PRO1 PT_DEM3,FINISH(0.64) NOW(0.62) GO(0.61) YES(0.61) READY(0.61) GOOD(0.60) PT_PRO1PL(0.56) KNOW(0.54) PT_PRO1(0.50) PT_DEM3(0.50),ONE,False
video_33_95_signer_ONE_1,YES KNOW GO NS_POSSUM PT_PRO1PL PT_PRO1 PT_DEM3,YES(0.67) KNOW(0.59) GO(0.57) NS_POSSUM(0.55) PT_PRO1PL(0.48) PT_PRO1(0.48) PT_DEM3(0.47),ONE,False
video_33_155_signer_ONE_1,YES LOOK GREAT KNOW NS_POSSUM PT_DEM3 RIGHT,YES(0.86) LOOK(0.70) GREAT(0.67) KNOW(0.63) NS_POSSUM(0.60) PT_DEM3(0.55) RIGHT(0.53),ONE,False
video_36_198_signer_ONE_1,YES NS_SALLY KNOW LOOK WHAT PT_DEM3 PT_PRO1 GOOD ONE,YES(0.73) NS_SALLY(0.66) KNOW(0.62) LOOK(0.61) WHAT(0.60) PT_DEM3(0.56) PT_PRO1(0.55) GOOD(0.51) ONE(0.50),ONE,False
video_37_45_signer_ONE_1,NS_SALLY BYE YES LOOK OKAY READY GO PT_PRO1PL NEXT GREAT,NS_SALLY(0.89) BYE(0.81) YES(0.70) LOOK(0.67) OKAY(0.66) READY(0.65) GO(0.61) PT_PRO1PL(0.59) NEXT(0.48) GREAT(0.46),ONE,False
video_37_73_signer_ONE_1,YES NS_POSSUM GO GREAT BYE OKAY LOOK PT_PRO1PL KNOW PT_DEM3,YES(0.72) NS_POSSUM(0.69) GO(0.67) GREAT(0.65) BYE(0.64) OKAY(0.59) LOOK(0.58) PT_PRO1PL(0.49) KNOW(0.48) PT_DEM3(0.47),ONE,False
video_38_109_signer_ONE_1,BYE READY PT_PRO1PL EVERYONE GO,BYE(0.90) READY(0.65) PT_PRO1PL(0.59) EVERYONE(0.53) GO(0.49),ONE,False
video_39_124_signer_ONE_1,NS_SALLY LOOK YES NEXT GOOD PT_DEM3 WHAT GREAT READY PT_PRO1PL,NS_SALLY(0.82) LOOK(0.71) YES(0.65) NEXT(0.57) GOOD(0.56) PT_DEM3(0.55) WHAT(0.54) GREAT(0.51) READY(0.47) PT_PRO1PL(0.46),ONE,False
video_41_147_signer_ONE_1,NS_SALLY LOOK WHAT YES PT_DEM3,NS_SALLY(0.93) LOOK(0.71) WHAT(0.57) YES(0.56) PT_DEM3(0.50),ONE,False
video_42_25_signer_ONE_1,YES GO OKAY LOOK PT_PRO1PL GREAT KNOW BYE NS_POSSUM,YES(0.76) GO(0.69) OKAY(0.61) LOOK(0.58) PT_PRO1PL(0.57) GREAT(0.56) KNOW(0.53) BYE(0.51) NS_POSSUM(0.49),ONE,False
video_42_135_signer_ONE_1,YES READY GOOD WHAT GO RIGHT NS_POSSUM PT_PRO1PL,YES(0.76) READY(0.62) GOOD(0.52) WHAT(0.50) GO(0.50) RIGHT(0.48) NS_POSSUM(0.47) PT_PRO1PL(0.46),ONE,False
video_52_32_signer_ONE_1,YES LOOK BYE WATCH KNOW,YES(0.74) LOOK(0.74) BYE(0.63) WATCH(0.52) KNOW(0.52),ONE,False
video_52_69_signer_ONE_1,BYE EVERYONE,BYE(0.98) EVERYONE(0.70),ONE,False
video_59_120_signer_ONE_1,GOOD READY FINISH YES NOW PT_PRO1PL GO PT_PRO1 WHAT KNOW MAKE PT_DEM3,GOOD(0.67) READY(0.67) FINISH(0.62) YES(0.62) NOW(0.59) PT_PRO1PL(0.54) GO(0.53) PT_PRO1(0.52) WHAT(0.51) KNOW(0.50) MAKE(0.48) PT_DEM3(0.47),ONE,False
video_62_175_signer_ONE_1,NS_SALLY PT_DEM3 LOOK WHAT GREAT,NS_SALLY(0.88) PT_DEM3(0.67) LOOK(0.67) WHAT(0.66) GREAT(0.47),ONE,False
video_64_98_signer_ONE_1,BYE YES PT_PRO1PL READY GO WATCH,BYE(0.83) YES(0.64) PT_PRO1PL(0.62) READY(0.58) GO(0.55) WATCH(0.51),ONE,False
video_65_180_signer_ONE_1,HELLO BYE NS_SALLY,HELLO(0.92) BYE(0.88) NS_SALLY(0.46),ONE,False
video_65_181_signer_ONE_1,YES NS_POSSUM KNOW GOOD GO,YES(0.80) NS_POSSUM(0.57) KNOW(0.49) GOOD(0.48) GO(0.46),ONE,False
video_66_140_signer_ONE_1,YES KNOW NS_POSSUM GO,YES(0.70) KNOW(0.58) NS_POSSUM(0.58) GO(0.46),ONE,False
video_67_165_signer_ONE_1,YES GREAT NS_POSSUM PT_DEM3 PT_PRO2 LOOK PT_PRO3 WHAT KNOW RIGHT GO GOOD ONE,YES(0.73) GREAT(0.70) NS_POSSUM(0.67) PT_DEM3(0.61) PT_PRO2(0.58) LOOK(0.57) PT_PRO3(0.56) WHAT(0.55) KNOW(0.53) RIGHT(0.53) GO(0.48) GOOD(0.46) ONE(0.46),ONE,False
video_74_187_signer_ONE_1,YES NS_SALLY WHAT GOOD LOOK KNOW PT_DEM3 PT_PRO1PL PT_PRO1 GREAT,YES(0.73) NS_SALLY(0.59) WHAT(0.54) GOOD(0.53) LOOK(0.52) KNOW(0.52) PT_DEM3(0.51) PT_PRO1PL(0.48) PT_PRO1(0.46) GREAT(0.46),ONE,False
video_75_135_signer_ONE_1,YES GOOD GREAT LOOK PT_DEM3 RIGHT WHAT,YES(0.90) GOOD(0.64) GREAT(0.62) LOOK(0.62) PT_DEM3(0.59) RIGHT(0.54) WHAT(0.52),ONE,False
video_75_183_signer_ONE_1,YES GREAT KNOW NS_POSSUM RIGHT PT_DEM3 LOOK IDEA PT_PRO3 PT_PRO2,YES(0.83) GREAT(0.75) KNOW(0.68) NS_POSSUM(0.67) RIGHT(0.64) PT_DEM3(0.61) LOOK(0.52) IDEA(0.52) PT_PRO3(0.47) PT_PRO2(0.47),ONE,False
video_77_31_signer_ONE_1,WHAT NS_SALLY PT_DEM3 GOOD GREAT YES DO LOOK READY FINISH,WHAT(0.76) NS_SALLY(0.66) PT_DEM3(0.59) GOOD(0.56) GREAT(0.55) YES(0.53) DO(0.51) LOOK(0.50) READY(0.47) FINISH(0.46),ONE,False
video_77_177_signer_ONE_1,YES RIGHT GREAT,YES(0.89) RIGHT(0.53) GREAT(0.46),ONE,False
video_78_173_signer_ONE_1,YES GO KNOW GOOD NS_POSSUM GREAT PT_PRO1PL PT_DEM3,YES(0.71) GO(0.62) KNOW(0.58) GOOD(0.55) NS_POSSUM(0.52) GREAT(0.49) PT_PRO1PL(0.48) PT_DEM3(0.47),ONE,False
video_80_54_signer_ONE_1,YES KNOW GREAT RIGHT GO NS_POSSUM LOOK PT_DEM3,YES(0.80) KNOW(0.60) GREAT(0.56) RIGHT(0.56) GO(0.53) NS_POSSUM(0.52) LOOK(0.50) PT_DEM3(0.49),ONE,False
video_80_93_signer_ONE_1,YES RIGHT KNOW PT_DEM3 LOOK GOOD WHAT GREAT,YES(0.81) RIGHT(0.53) KNOW(0.51) PT_DEM3(0.51) LOOK(0.51) GOOD(0.50) WHAT(0.48) GREAT(0.46),ONE,False
video_83_28_signer_ONE_1,NS_SALLY WHAT FINISH READY PT_PRO1PL GREAT YES PT_DEM3 GOOD GO,NS_SALLY(0.67) WHAT(0.61) FINISH(0.59) READY(0.58) PT_PRO1PL(0.56) GREAT(0.53) YES(0.52) PT_DEM3(0.50) GOOD(0.49) GO(0.46),ONE,False
video_83_45_signer_ONE_1,BYE EVERYONE HELLO PT_PRO1PL,BYE(0.98) EVERYONE(0.94) HELLO(0.70) PT_PRO1PL(0.53),ONE,False
video_83_88_signer_ONE_1,YES GO PT_PRO1PL OKAY KNOW GOOD NS_POSSUM,YES(0.69) GO(0.64) PT_PRO1PL(0.57) OKAY(0.54) KNOW(0.51) GOOD(0.48) NS_POSSUM(0.48),ONE,False
video_83_96_signer_ONE_1,YES GOOD RIGHT WHAT PT_PRO1 PT_DEM3 PT_PRO1PL,YES(0.69) GOOD(0.62) RIGHT(0.50) WHAT(0.49) PT_PRO1(0.49) PT_DEM3(0.46) PT_PRO1PL(0.45),ONE,False
video_83_126_signer_ONE_1,YES GOOD WHAT PT_DEM3 PT_PRO1 KNOW FINISH READY ONE,YES(0.70) GOOD(0.67) WHAT(0.63) PT_DEM3(0.54) PT_PRO1(0.54) KNOW(0.53) FINISH(0.52) READY(0.49) ONE(0.46),ONE,False
video_83_172_signer_ONE_1,NS_SALLY YES LOOK WHAT PT_DEM3 GOOD GREAT,NS_SALLY(0.83) YES(0.75) LOOK(0.74) WHAT(0.64) PT_DEM3(0.56) GOOD(0.56) GREAT(0.54),ONE,False
video_86_162_signer_ONE_1,YES NS_SALLY FINISH READY PT_PRO1PL WHAT GOOD LOOK GO PT_DEM3,YES(0.66) NS_SALLY(0.65) FINISH(0.62) READY(0.61) PT_PRO1PL(0.59) WHAT(0.58) GOOD(0.58) LOOK(0.49) GO(0.48) PT_DEM3(0.48),ONE,False
video_87_34_signer_ONE_1,YES GO KNOW GREAT PT_PRO1PL RIGHT LOOK PT_DEM3 GOOD,YES(0.74) GO(0.66) KNOW(0.63) GREAT(0.52) PT_PRO1PL(0.51) RIGHT(0.50) LOOK(0.48) PT_DEM3(0.47) GOOD(0.47),ONE,False
video_87_85_signer_ONE_1,YES GOOD FINISH KNOW READY RIGHT WHAT GO PT_DEM3,YES(0.69) GOOD(0.64) FINISH(0.55) KNOW(0.50) READY(0.49) RIGHT(0.48) WHAT(0.46) GO(0.46) PT_DEM3(0.46),ONE,False
video_87_159_signer_ONE_1,TIME FINISH READY WATCH GOOD MAKE NOW GO PT_PRO1 KNOW YES PT_PRO2 PT_PRO1PL PT_DEM3 PT_PRO3 NS_POSSUM,TIME(0.74) FINISH(0.66) READY(0.66) WATCH(0.63) GOOD(0.62) MAKE(0.60) NOW(0.59) GO(0.59) PT_PRO1(0.56) KNOW(0.56) YES(0.56) PT_PRO2(0.55) PT_PRO1PL(0.53) PT_DEM3(0.50) PT_PRO3(0.48) NS_POSSUM(0.47),ONE,False
video_87_168_signer_ONE_1,BYE OKAY GO YES PT_PRO1PL LOOK NS_POSSUM KNOW,BYE(0.81) OKAY(0.73) GO(0.71) YES(0.70) PT_PRO1PL(0.65) LOOK(0.52) NS_POSSUM(0.52) KNOW(0.47),ONE,False
video_87_169_signer_ONE_1,YES GO BYE PT_PRO1PL KNOW NS_POSSUM OKAY,YES(0.66) GO(0.64) BYE(0.59) PT_PRO1PL(0.59) KNOW(0.53) NS_POSSUM(0.49) OKAY(0.49),ONE,False
video_89_26_signer_ONE_1,BYE HELLO,BYE(0.97) HELLO(0.52),ONE,False
video_89_63_signer_ONE_1,BYE READY FINISH GO PT_PRO1PL NOW PT_PRO2 GOOD YES EVERYONE TIME NS_POSSUM PT_DEM3 PT_PRO1 PT_PRO3,BYE(0.74) READY(0.71) FINISH(0.69) GO(0.69) PT_PRO1PL(0.68) NOW(0.67) PT_PRO2(0.60) GOOD(0.57) YES(0.52) EVERYONE(0.52) TIME(0.49) NS_POSSUM(0.49) PT_DEM3(0.49) PT_PRO1(0.47) PT_PRO3(0.46),ONE,False
