clip,predicted_glosses,predicted_with_confidence,ground_truth,correct
video_38_109_signer_ONE_1,WATCH OKAY PT_PRO1PL YES RIGHT OK,WATCH(0.81) OKAY(0.68) PT_PRO1PL(0.60) YES(0.60) RIGHT(0.56) OK(0.46),ONE,False
video_39_124_signer_ONE_1,LOOK GREAT PT_DEM3 OKAY PT_LOC RIGHT,LOOK(0.71) GREAT(0.61) PT_DEM3(0.53) OKAY(0.52) PT_LOC(0.51) RIGHT(0.47),ONE,False
video_41_147_signer_ONE_1,GREAT WHAT LOOK NS_SALLY PT_DEM3 OKAY YES PT_LOC,GREAT(0.92) WHAT(0.74) LOOK(0.73) NS_SALLY(0.72) PT_DEM3(0.68) OKAY(0.64) YES(0.54) PT_LOC(0.50),ONE,False
video_42_25_signer_ONE_1,WATCH OKAY OK YES RIGHT GO PT_PRO1PL BYE LOOK,WATCH(0.84) OKAY(0.80) OK(0.76) YES(0.67) RIGHT(0.65) GO(0.60) PT_PRO1PL(0.60) BYE(0.58) LOOK(0.48),ONE,False
video_42_135_signer_ONE_1,YES RIGHT OK GREAT OKAY LOOK PT_PRO1PL PT_DEM3,YES(0.74) RIGHT(0.65) OK(0.64) GREAT(0.63) OKAY(0.63) LOOK(0.58) PT_PRO1PL(0.50) PT_DEM3(0.45),ONE,False
video_52_32_signer_ONE_1,YES OK OKAY RIGHT LOOK PT_PRO1PL GREAT WATCH,YES(0.74) OK(0.71) OKAY(0.70) RIGHT(0.62) LOOK(0.56) PT_PRO1PL(0.53) GREAT(0.52) WATCH(0.46),ONE,False
video_52_69_signer_ONE_1,LOOK BYE,LOOK(0.96) BYE(0.62),ONE,False
video_59_120_signer_ONE_1,WATCH SEE PT_PRO1PL,WATCH(0.74) SEE(0.55) PT_PRO1PL(0.54),ONE,False
video_62_175_signer_ONE_1,LOOK NS_SALLY PT_LOC GREAT PT_DEM3 WHAT,LOOK(0.90) NS_SALLY(0.86) PT_LOC(0.80) GREAT(0.77) PT_DEM3(0.72) WHAT(0.69),ONE,False
video_64_98_signer_ONE_1,BYE OKAY OK GO NS_SKIP LOOK RIGHT YES PT_PRO1PL GREAT,BYE(0.77) OKAY(0.73) OK(0.70) GO(0.69) NS_SKIP(0.59) LOOK(0.55) RIGHT(0.54) YES(0.49) PT_PRO1PL(0.47) GREAT(0.47),ONE,False
video_65_180_signer_ONE_1,OKAY ONE LOOK GREAT OK,OKAY(0.67) ONE(0.61) LOOK(0.59) GREAT(0.47) OK(0.47),ONE,False
video_65_181_signer_ONE_1,YES GREAT LOOK RIGHT OKAY GO OK PT_DEM3,YES(0.82) GREAT(0.66) LOOK(0.65) RIGHT(0.62) OKAY(0.51) GO(0.51) OK(0.50) PT_DEM3(0.48),ONE,False
video_66_140_signer_ONE_1,YES NS_POSSUM GREAT GO PT_PRO2 LOOK RIGHT PT_PRO3 NO PT_DEM3,YES(0.79) NS_POSSUM(0.71) GREAT(0.71) GO(0.62) PT_PRO2(0.60) LOOK(0.59) RIGHT(0.54) PT_PRO3(0.52) NO(0.49) PT_DEM3(0.46),ONE,False
video_67_165_signer_ONE_1,PT_PRO2 YES NS_POSSUM SEE GO PT_PRO3 PT_DEM3 WHAT LOOK GREAT CAN RIGHT,PT_PRO2(0.68) YES(0.67) NS_POSSUM(0.66) SEE(0.62) GO(0.58) PT_PRO3(0.58) PT_DEM3(0.53) WHAT(0.53) LOOK(0.52) GREAT(0.51) CAN(0.50) RIGHT(0.47),ONE,False
video_74_187_signer_ONE_1,GREAT YES RIGHT OKAY OK PT_DEM3 WHAT LOOK,GREAT(0.77) YES(0.76) RIGHT(0.68) OKAY(0.65) OK(0.62) PT_DEM3(0.50) WHAT(0.49) LOOK(0.49),ONE,False
video_75_135_signer_ONE_1,GREAT RIGHT YES NO WHAT PT_DEM3 GOOD LOOK NS_POSSUM,GREAT(0.91) RIGHT(0.84) YES(0.84) NO(0.79) WHAT(0.71) PT_DEM3(0.68) GOOD(0.61) LOOK(0.52) NS_POSSUM(0.51),ONE,False
video_75_183_signer_ONE_1,YES NS_POSSUM PT_PRO3 LOOK PT_PRO2 WHAT RIGHT PT_DEM3 GREAT LOVELY THINK CAN GO HAVE,YES(0.76) NS_POSSUM(0.75) PT_PRO3(0.66) LOOK(0.66) PT_PRO2(0.65) WHAT(0.64) RIGHT(0.59) PT_DEM3(0.56) GREAT(0.54) LOVELY(0.50) THINK(0.50) CAN(0.49) GO(0.48) HAVE(0.46),ONE,False
video_77_31_signer_ONE_1,NOW PT_DEM3 LOOK PT_LOC PT_PRO1PL PUT WHAT GREAT,NOW(0.74) PT_DEM3(0.69) LOOK(0.68) PT_LOC(0.62) PT_PRO1PL(0.61) PUT(0.54) WHAT(0.53) GREAT(0.48),ONE,False
video_77_177_signer_ONE_1,YES RIGHT GREAT OKAY LOOK OK,YES(0.90) RIGHT(0.84) GREAT(0.76) OKAY(0.71) LOOK(0.64) OK(0.62),ONE,False
video_78_173_signer_ONE_1,YES GREAT OK RIGHT GO PT_PRO1PL OKAY LOOK PT_PRO2,YES(0.69) GREAT(0.65) OK(0.59) RIGHT(0.54) GO(0.54) PT_PRO1PL(0.54) OKAY(0.48) LOOK(0.47) PT_PRO2(0.45),ONE,False
video_80_54_signer_ONE_1,YES LOOK GREAT RIGHT PT_PRO2 PT_PRO1PL CAN PT_DEM3 GO,YES(0.73) LOOK(0.60) GREAT(0.57) RIGHT(0.55) PT_PRO2(0.51) PT_PRO1PL(0.48) CAN(0.47) PT_DEM3(0.46) GO(0.46),ONE,False
video_80_93_signer_ONE_1,YES GREAT RIGHT OKAY LOOK PT_DEM3 OK,YES(0.71) GREAT(0.69) RIGHT(0.66) OKAY(0.54) LOOK(0.53) PT_DEM3(0.52) OK(0.50),ONE,False
video_83_28_signer_ONE_1,HELLO NS_SALLY NS_POSSUM LOOK,HELLO(0.67) NS_SALLY(0.64) NS_POSSUM(0.48) LOOK(0.48),ONE,False
video_83_45_signer_ONE_1,GO YES BYE GREAT HELLO OK NO LOOK,GO(0.72) YES(0.63) BYE(0.63) GREAT(0.63) HELLO(0.58) OK(0.54) NO(0.52) LOOK(0.52),ONE,False
video_83_88_signer_ONE_1,WATCH YES OK OKAY GO RIGHT GREAT PT_PRO1PL LOOK,WATCH(0.70) YES(0.70) OK(0.69) OKAY(0.68) GO(0.65) RIGHT(0.59) GREAT(0.56) PT_PRO1PL(0.56) LOOK(0.51),ONE,False
video_83_96_signer_ONE_1,YES RIGHT GREAT LOOK GO OK PT_PRO1PL OKAY CAN,YES(0.73) RIGHT(0.58) GREAT(0.57) LOOK(0.55) GO(0.53) OK(0.53) PT_PRO1PL(0.51) OKAY(0.47) CAN(0.46),ONE,False
video_83_126_signer_ONE_1,GREAT YES RIGHT WATCH WHAT GOOD PT_DEM3,GREAT(0.90) YES(0.73) RIGHT(0.67) WATCH(0.66) WHAT(0.59) GOOD(0.58) PT_DEM3(0.54),ONE,False
video_83_172_signer_ONE_1,GREAT OKAY OK RIGHT LOOK YES PT_DEM3 WHAT,GREAT(0.90) OKAY(0.81) OK(0.67) RIGHT(0.66) LOOK(0.63) YES(0.58) PT_DEM3(0.56) WHAT(0.51),ONE,False
video_86_162_signer_ONE_1,GREAT LOOK OKAY PT_DEM3 WHAT OK YES RIGHT NS_SALLY ONE,GREAT(0.73) LOOK(0.66) OKAY(0.62) PT_DEM3(0.61) WHAT(0.58) OK(0.51) YES(0.49) RIGHT(0.48) NS_SALLY(0.46) ONE(0.46),ONE,False
video_87_34_signer_ONE_1,SEE WATCH PT_PRO2 GREAT,SEE(0.91) WATCH(0.87) PT_PRO2(0.62) GREAT(0.53),ONE,False
video_87_85_signer_ONE_1,GREAT RIGHT WHAT PT_DEM3 SEE OK GOOD OKAY YES WATCH,GREAT(0.79) RIGHT(0.58) WHAT(0.53) PT_DEM3(0.50) SEE(0.50) OK(0.49) GOOD(0.47) OKAY(0.47) YES(0.47) WATCH(0.47),ONE,False
video_87_159_signer_ONE_1,SEE PT_PRO2 CAN HAVE NS_POSSUM MAKE PT_PRO3 PT_PRO1PL GO THINK YES NEED PT_PRO1 KNOW PT_DEM3,SEE(0.69) PT_PRO2(0.69) CAN(0.64) HAVE(0.61) NS_POSSUM(0.59) MAKE(0.58) PT_PRO3(0.58) PT_PRO1PL(0.51) GO(0.51) THINK(0.50) YES(0.50) NEED(0.49) PT_PRO1(0.49) KNOW(0.48) PT_DEM3(0.48),ONE,False
video_87_168_signer_ONE_1,GO LOOK GREAT YES OKAY PT_PRO2 PT_PRO3 PT_DEM3 NS_POSSUM BYE,GO(0.73) LOOK(0.67) GREAT(0.63) YES(0.61) OKAY(0.61) PT_PRO2(0.58) PT_PRO3(0.50) PT_DEM3(0.47) NS_POSSUM(0.47) BYE(0.45),ONE,False
video_87_169_signer_ONE_1,WATCH YES GO OK NO RIGHT LOOK PT_PRO1PL OKAY GREAT,WATCH(0.68) YES(0.68) GO(0.68) OK(0.57) NO(0.57) RIGHT(0.57) LOOK(0.55) PT_PRO1PL(0.53) OKAY(0.50) GREAT(0.47),ONE,False
video_89_26_signer_ONE_1,OKAY LOOK BYE,OKAY(0.78) LOOK(0.66) BYE(0.57),ONE,False
video_89_63_signer_ONE_1,GO WATCH YES PT_PRO1PL SEE PT_PRO2 PT_PRO3 GREAT,GO(0.61) WATCH(0.58) YES(0.54) PT_PRO1PL(0.53) SEE(0.53) PT_PRO2(0.52) PT_PRO3(0.49) GREAT(0.49),ONE,False
